0,0.00162,0.00001
1,0.002015,0.00001
2,0.00243,0.00001
3,0.002845,0.00001
4,0.00325,0.00001
5,0.00364,0.00001
6,0.00403,0.00001
7,0.00444,0.00001
8,0.00485,0.00001
9,0.00526,0.00001
10,0.005645,0.00001
