7.96,0,0.01
7.93,0.0001,0.01
7.91,0.0002,0.01414213562
7.89,0.0003,0.01732050808
7.86,0.0004,0.02
7.84,0.0005,0.02236067977
7.81,0.0006,0.02449489743
7.78,0.0007,0.02645751311
