0,0.0015,0.00001
1,0.00297,0.00001
2,0.004425,0.00001
3,0.00591,0.00001
4,0.00741,0.00001
5,0.00885,0.00001
6,0.010365,0.00001
7,0.0118,0.00001
8,0.01326,0.00001
9,0.01471,0.00001
10,0.01617,0.00001
